,user_id,created_time,object_type,url,page_type
26189,155303,Tue Jun 12 08:20:52 2018,2.0,discussions-about/29754/0,group page
26190,155303,Tue Jun 12 08:20:53 2018,5.0,event-detail/5332,event page
26191,155303,Tue Jun 12 08:20:54 2018,2.0,event-detail/5332,group page
26192,155303,Tue Jun 12 08:21:09 2018,3.0,discussions-about/29857/,discussion page
26193,155303,Tue Jun 12 08:21:09 2018,2.0,discussions-about/29857/,group page
26194,155303,Tue Jun 12 08:21:21 2018,5.0,event-detail/5389,event page
26195,155303,Tue Jun 12 08:21:21 2018,2.0,event-detail/5389,group page
26196,155303,Tue Jun 12 08:21:22 2018,NaN,notification,notification
26197,155303,Tue Jun 12 08:21:24 2018,3.0,discussions-about/29844/,discussion page
26198,155303,Tue Jun 12 08:21:24 2018,2.0,discussions-about/29844/,group page
26199,155303,Tue Jun 12 23:57:00 2018,NaN,main-home,main home
26200,155303,Wed Jun 13 00:01:50 2018,NaN,search?search_text=Collective%20Impact%20and%20Systems%20Change:%20Missing%20Links&object_type=0,search
26201,155303,Wed Jun 13 00:02:01 2018,NaN,main-home,main home
26202,155303,Wed Jun 13 00:02:04 2018,NaN,notification,notification
26203,155303,Wed Jun 13 00:07:32 2018,2.0,document-reader/f1827f7a-3e7f-11e8-9f39-06e1b31daef4/967/28205/967/0/?tabval=full,group page
26204,155303,Wed Jun 13 00:07:32 2018,2.0,document-reader/a69f8c9e-3e80-11e8-9f39-06e1b31daef4/967/28206/967/0/?tabval=full,group page
26205,155303,Wed Jun 13 00:07:32 2018,2.0,document-reader/064d2ba3-bf32-11e7-a162-022ab9c25860/967/23618/967/0/?tabval=anno,group page
26206,155303,Wed Jun 13 00:07:32 2018,2.0,document-reader/9fef339c-38e5-11e8-a162-022ab9c25860/967/28044/967/0/?tabval=full,group page
26207,155303,Wed Jun 13 00:07:33 2018,2.0,document-reader/bdbd5bf0-38e5-11e8-a162-022ab9c25860/967/28045/967/0/?tabval=full,group page
26208,155303,Wed Jun 13 00:07:33 2018,2.0,document-reader/cece8f94-38e5-11e8-a162-022ab9c25860/967/28046/967/0/?tabval=full,group page
26209,155303,Wed Jun 13 00:07:34 2018,2.0,document-reader/bdbd5bf0-38e5-11e8-a162-022ab9c25860/967/28045/967/0/?tabval=full,group page
26210,155303,Wed Jun 13 00:07:35 2018,2.0,document-reader/3bc877f0-38e5-11e8-a162-022ab9c25860/967/28041/967/0/?tabval=full,group page
26211,155303,Wed Jun 13 00:07:35 2018,2.0,document-reader/91a29e38-38e5-11e8-a162-022ab9c25860/967/28043/967/0/?tabval=full,group page
26212,155303,Wed Jun 13 00:07:37 2018,14.0,document-reader/9fef339c-38e5-11e8-a162-022ab9c25860/967/28044/967/0/?tabval=full,document detail
26213,155303,Wed Jun 13 00:07:38 2018,14.0,document-reader/bdbd5bf0-38e5-11e8-a162-022ab9c25860/967/28045/967/0/?tabval=full,document detail
26214,155303,Wed Jun 13 00:07:38 2018,14.0,document-reader/a69f8c9e-3e80-11e8-9f39-06e1b31daef4/967/28206/967/0/?tabval=full,document detail
26215,155303,Wed Jun 13 00:07:39 2018,14.0,document-reader/cece8f94-38e5-11e8-a162-022ab9c25860/967/28046/967/0/?tabval=full,document detail
26216,155303,Wed Jun 13 00:07:40 2018,14.0,document-reader/bdbd5bf0-38e5-11e8-a162-022ab9c25860/967/28045/967/0/?tabval=full,document detail
26217,155303,Wed Jun 13 00:07:41 2018,14.0,document-reader/91a29e38-38e5-11e8-a162-022ab9c25860/967/28043/967/0/?tabval=full,document detail
26218,155303,Wed Jun 13 00:07:43 2018,14.0,document-reader/f1827f7a-3e7f-11e8-9f39-06e1b31daef4/967/28205/967/0/?tabval=full,document detail
26219,155303,Wed Jun 13 00:07:43 2018,14.0,document-reader/064d2ba3-bf32-11e7-a162-022ab9c25860/967/23618/967/0/?tabval=anno,document detail
26220,155303,Wed Jun 13 00:07:45 2018,14.0,document-reader/3bc877f0-38e5-11e8-a162-022ab9c25860/967/28041/967/0/?tabval=full,document detail
26221,155303,Wed Jun 13 00:11:41 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/0/?tabval=full,group page
26222,155303,Wed Jun 13 00:11:42 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/?track_id=5aeae51bc803a0447c2e0afb,group page
26223,155303,Wed Jun 13 00:11:42 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/?track_id=5aeae5e6c803a06d1a51af4d,group page
26224,155303,Wed Jun 13 00:11:42 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26225,155303,Wed Jun 13 00:11:42 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26226,155303,Wed Jun 13 00:11:42 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26227,155303,Wed Jun 13 00:11:42 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26228,155303,Wed Jun 13 00:11:42 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26229,155303,Wed Jun 13 00:11:43 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26230,155303,Wed Jun 13 00:11:43 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26231,155303,Wed Jun 13 00:11:45 2018,2.0,document-reader/064d2ba3-bf32-11e7-a162-022ab9c25860/967/23618/967/0/?tabval=anno,group page
26232,155303,Wed Jun 13 00:11:45 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26233,155303,Wed Jun 13 00:11:45 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26234,155303,Wed Jun 13 00:11:46 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26235,155303,Wed Jun 13 00:11:46 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26236,155303,Wed Jun 13 00:11:47 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26237,155303,Wed Jun 13 00:11:48 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26238,155303,Wed Jun 13 00:11:48 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/0/0?tabval=full,group page
26239,155303,Wed Jun 13 00:11:49 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/0/?tabval=full,group page
26240,155303,Wed Jun 13 00:11:50 2018,2.0,document-reader/9f2f041f-66bd-11e7-80e7-06307db28c16/967/19867/967/,group page
26241,155303,Wed Jun 13 00:11:55 2018,14.0,document-reader/9f2f041f-66bd-11e7-80e7-06307db28c16/967/19867/967/,document detail
26242,155303,Wed Jun 13 00:11:56 2018,14.0,document-reader/064d2ba3-bf32-11e7-a162-022ab9c25860/967/23618/967/0/?tabval=anno,document detail
26243,155303,Wed Jun 13 00:12:44 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/0/?tabval=full,group page
26244,155303,Wed Jun 13 00:13:11 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/0/0?tabval=full,group page
26245,155303,Wed Jun 13 00:13:33 2018,2.0,document-reader/9f2f041f-66bd-11e7-80e7-06307db28c16/967/19867/967/,group page
26246,155303,Wed Jun 13 00:13:36 2018,14.0,document-reader/9f2f041f-66bd-11e7-80e7-06307db28c16/967/19867/967/,document detail
26247,155303,Wed Jun 13 00:14:06 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26248,155303,Wed Jun 13 00:14:48 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/0/?tabval=full,group page
26249,155303,Wed Jun 13 00:14:57 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26250,155303,Wed Jun 13 00:15:11 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26251,155303,Wed Jun 13 00:16:13 2018,2.0,document-reader/cece8f94-38e5-11e8-a162-022ab9c25860/967/28046/967/0/?tabval=full,group page
26252,155303,Wed Jun 13 00:16:13 2018,2.0,document-reader/bdbd5bf0-38e5-11e8-a162-022ab9c25860/967/28045/967/0/?tabval=full,group page
26253,155303,Wed Jun 13 00:16:13 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26254,155303,Wed Jun 13 00:16:13 2018,2.0,document-reader/bdbd5bf0-38e5-11e8-a162-022ab9c25860/967/28045/967/0/?tabval=full,group page
26255,155303,Wed Jun 13 00:16:13 2018,2.0,document-reader/91a29e38-38e5-11e8-a162-022ab9c25860/967/28043/967/0/?tabval=full,group page
26256,155303,Wed Jun 13 00:16:13 2018,2.0,document-reader/3bc877f0-38e5-11e8-a162-022ab9c25860/967/28041/967/0/?tabval=full,group page
26257,155303,Wed Jun 13 00:16:14 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26258,155303,Wed Jun 13 00:16:14 2018,2.0,document-reader/5660ae4c-4cb8-11e8-9f39-06e1b31daef4/967/29072/967/0/?tabval=full,group page
26259,155303,Wed Jun 13 00:16:14 2018,2.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/,group page
26260,155303,Wed Jun 13 00:16:15 2018,2.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/0/?tabval=full,group page
26261,155303,Wed Jun 13 00:16:15 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26262,155303,Wed Jun 13 00:16:15 2018,2.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/,group page
26263,155303,Wed Jun 13 00:16:16 2018,2.0,document-reader/bdbd5bf0-38e5-11e8-a162-022ab9c25860/967/28045/967/0/?tabval=full,group page
26264,155303,Wed Jun 13 00:16:16 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26265,155303,Wed Jun 13 00:16:16 2018,2.0,document-reader/5660ae4c-4cb8-11e8-9f39-06e1b31daef4/967/29072/967/0/%3Ftabval=full,group page
26266,155303,Wed Jun 13 00:16:18 2018,2.0,document-reader/cece8f94-38e5-11e8-a162-022ab9c25860/967/28046/967/0/?tabval=full,group page
26267,155303,Wed Jun 13 00:16:18 2018,2.0,document-reader/3bc877f0-38e5-11e8-a162-022ab9c25860/967/28041/967/0/?tabval=full,group page
26268,155303,Wed Jun 13 00:16:20 2018,2.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/?tabval=anno,group page
26269,155303,Wed Jun 13 00:16:20 2018,2.0,document-reader/f1827f7a-3e7f-11e8-9f39-06e1b31daef4/967/28205/967/0/?tabval=full,group page
26270,155303,Wed Jun 13 00:16:20 2018,2.0,document-reader/91a29e38-38e5-11e8-a162-022ab9c25860/967/28043/967/0/?tabval=full,group page
26271,155303,Wed Jun 13 00:16:21 2018,2.0,document-reader/a69f8c9e-3e80-11e8-9f39-06e1b31daef4/967/28206/967/0/?tabval=full,group page
26272,155303,Wed Jun 13 00:16:21 2018,2.0,document-reader/9fef339c-38e5-11e8-a162-022ab9c25860/967/28044/967/0/?tabval=full,group page
26273,155303,Wed Jun 13 00:16:23 2018,2.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/,group page
26274,155303,Wed Jun 13 00:16:24 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26275,155303,Wed Jun 13 00:16:24 2018,2.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/,group page
26276,155303,Wed Jun 13 00:16:27 2018,14.0,document-reader/bdbd5bf0-38e5-11e8-a162-022ab9c25860/967/28045/967/0/?tabval=full,document detail
26277,155303,Wed Jun 13 00:16:28 2018,14.0,document-reader/91a29e38-38e5-11e8-a162-022ab9c25860/967/28043/967/0/?tabval=full,document detail
26278,155303,Wed Jun 13 00:16:28 2018,14.0,document-reader/cece8f94-38e5-11e8-a162-022ab9c25860/967/28046/967/0/?tabval=full,document detail
26279,155303,Wed Jun 13 00:16:29 2018,14.0,document-reader/bdbd5bf0-38e5-11e8-a162-022ab9c25860/967/28045/967/0/?tabval=full,document detail
26280,155303,Wed Jun 13 00:16:29 2018,14.0,document-reader/5660ae4c-4cb8-11e8-9f39-06e1b31daef4/967/29072/967/0/?tabval=full,document detail
26281,155303,Wed Jun 13 00:16:29 2018,14.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/,document detail
26282,155303,Wed Jun 13 00:16:30 2018,14.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/0/?tabval=full,document detail
26283,155303,Wed Jun 13 00:16:31 2018,14.0,document-reader/bdbd5bf0-38e5-11e8-a162-022ab9c25860/967/28045/967/0/?tabval=full,document detail
26284,155303,Wed Jun 13 00:16:32 2018,14.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/,document detail
26285,155303,Wed Jun 13 00:16:32 2018,14.0,document-reader/cece8f94-38e5-11e8-a162-022ab9c25860/967/28046/967/0/?tabval=full,document detail
26286,155303,Wed Jun 13 00:16:32 2018,14.0,document-reader/5660ae4c-4cb8-11e8-9f39-06e1b31daef4/967/29072/967/0/%3Ftabval=full,document detail
26287,155303,Wed Jun 13 00:16:33 2018,14.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/?tabval=anno,document detail
26288,155303,Wed Jun 13 00:16:34 2018,14.0,document-reader/3bc877f0-38e5-11e8-a162-022ab9c25860/967/28041/967/0/?tabval=full,document detail
26289,155303,Wed Jun 13 00:16:34 2018,14.0,document-reader/91a29e38-38e5-11e8-a162-022ab9c25860/967/28043/967/0/?tabval=full,document detail
26290,155303,Wed Jun 13 00:16:35 2018,14.0,document-reader/a69f8c9e-3e80-11e8-9f39-06e1b31daef4/967/28206/967/0/?tabval=full,document detail
26291,155303,Wed Jun 13 00:16:35 2018,14.0,document-reader/9fef339c-38e5-11e8-a162-022ab9c25860/967/28044/967/0/?tabval=full,document detail
26292,155303,Wed Jun 13 00:16:35 2018,14.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/?track_id=5aeb7b73c803a041b47cc912&src=n,document detail
26293,155303,Wed Jun 13 00:16:37 2018,14.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/?track_id=5aeb7b65c803a041b47cc8ec&src=n,document detail
26294,155303,Wed Jun 13 00:16:38 2018,14.0,document-reader/f1827f7a-3e7f-11e8-9f39-06e1b31daef4/967/28205/967/0/?tabval=full,document detail
26295,155303,Wed Jun 13 00:16:38 2018,14.0,document-reader/3bc877f0-38e5-11e8-a162-022ab9c25860/967/28041/967/0/?tabval=full,document detail
26296,155303,Wed Jun 13 00:17:09 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26297,155303,Wed Jun 13 00:17:14 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26298,155303,Wed Jun 13 00:17:48 2018,2.0,document-reader/91a29e38-38e5-11e8-a162-022ab9c25860/967/28043/967/0/0?tabval=full,group page
26299,155303,Wed Jun 13 00:17:50 2018,14.0,document-reader/91a29e38-38e5-11e8-a162-022ab9c25860/967/28043/967/0/0?tabval=full,document detail
26300,155303,Wed Jun 13 00:26:06 2018,2.0,document-reader/9fef339c-38e5-11e8-a162-022ab9c25860/967/28044/967/0/?tabval=full,group page
26301,155303,Wed Jun 13 00:26:06 2018,2.0,document-reader/9f2f041f-66bd-11e7-80e7-06307db28c16/967/19867/967/0/?tabval=full,group page
26302,155303,Wed Jun 13 00:26:06 2018,2.0,document-reader/9327ef81-7136-11e7-80e7-06307db28c16/967/20247/967/,group page
26303,155303,Wed Jun 13 00:26:07 2018,2.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/,group page
26304,155303,Wed Jun 13 00:26:07 2018,2.0,document-reader/9335ab9f-7136-11e7-a424-021385a45d3c/967/20248/967/,group page
26305,155303,Wed Jun 13 00:26:07 2018,2.0,document-reader/f1827f7a-3e7f-11e8-9f39-06e1b31daef4/967/28205/967/0/?tabval=full,group page
26306,155303,Wed Jun 13 00:26:07 2018,2.0,document-reader/e248e093-f6e5-11e7-a162-022ab9c25860/967/25607/967/,group page
26307,155303,Wed Jun 13 00:26:07 2018,2.0,document-reader/cece8f94-38e5-11e8-a162-022ab9c25860/967/28046/967/0/?tabval=full,group page
26308,155303,Wed Jun 13 00:26:07 2018,2.0,document-reader/9fef339c-38e5-11e8-a162-022ab9c25860/967/28044/967/0/?tabval=full,group page
26309,155303,Wed Jun 13 00:26:07 2018,2.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/0/1,group page
26310,155303,Wed Jun 13 00:26:07 2018,2.0,document-reader/952d3565-7136-11e7-80e7-06307db28c16/967/20250/967/,group page
26311,155303,Wed Jun 13 00:26:07 2018,2.0,document-reader/91a29e38-38e5-11e8-a162-022ab9c25860/967/28043/967/0/?tabval=full,group page
26312,155303,Wed Jun 13 00:26:07 2018,2.0,document-reader/9512a903-7136-11e7-a424-021385a45d3c/967/20249/967/,group page
26313,155303,Wed Jun 13 00:26:07 2018,2.0,document-reader/9844125a-7136-11e7-80e7-06307db28c16/967/20251/967/,group page
26314,155303,Wed Jun 13 00:26:08 2018,2.0,document-reader/9335ab9f-7136-11e7-a424-021385a45d3c/967/20248/967/,group page
26315,155303,Wed Jun 13 00:26:08 2018,2.0,document-reader/a69f8c9e-3e80-11e8-9f39-06e1b31daef4/967/28206/967/0/?tabval=full,group page
26316,155303,Wed Jun 13 00:26:08 2018,2.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/0/0?tabval=full,group page
26317,155303,Wed Jun 13 00:26:08 2018,2.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/,group page
26318,155303,Wed Jun 13 00:26:09 2018,2.0,document-reader/3bc877f0-38e5-11e8-a162-022ab9c25860/967/28041/967/0/?tabval=full,group page
26319,155303,Wed Jun 13 00:26:09 2018,2.0,document-reader/9f2f041f-66bd-11e7-80e7-06307db28c16/967/19867/967/0/?tabval=full,group page
26320,155303,Wed Jun 13 00:26:10 2018,2.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/0/1,group page
26321,155303,Wed Jun 13 00:26:11 2018,2.0,document-reader/a69f8c9e-3e80-11e8-9f39-06e1b31daef4/967/28206/967/0/?tabval=full,group page
26322,155303,Wed Jun 13 00:26:11 2018,2.0,document-reader/0d850055-1d96-11e8-a162-022ab9c25860/967/26912/967/0/?tabval=full,group page
26323,155303,Wed Jun 13 00:26:16 2018,14.0,document-reader/9327ef81-7136-11e7-80e7-06307db28c16/967/20247/967/,document detail
26324,155303,Wed Jun 13 00:26:16 2018,14.0,document-reader/9fef339c-38e5-11e8-a162-022ab9c25860/967/28044/967/0/?tabval=full,document detail
26325,155303,Wed Jun 13 00:26:16 2018,14.0,document-reader/9fef339c-38e5-11e8-a162-022ab9c25860/967/28044/967/0/?tabval=full,document detail
26326,155303,Wed Jun 13 00:26:19 2018,14.0,document-reader/f1827f7a-3e7f-11e8-9f39-06e1b31daef4/967/28205/967/0/?tabval=full,document detail
26327,155303,Wed Jun 13 00:26:19 2018,14.0,document-reader/cece8f94-38e5-11e8-a162-022ab9c25860/967/28046/967/0/?tabval=full,document detail
26328,155303,Wed Jun 13 00:26:19 2018,14.0,document-reader/9335ab9f-7136-11e7-a424-021385a45d3c/967/20248/967/,document detail
26329,155303,Wed Jun 13 00:26:20 2018,14.0,document-reader/9f2f041f-66bd-11e7-80e7-06307db28c16/967/19867/967/0/?tabval=full,document detail
26330,155303,Wed Jun 13 00:26:20 2018,14.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/0/1?track_id=5aec3828c803a041b47ccb53&src=d,document detail
26331,155303,Wed Jun 13 00:26:21 2018,14.0,document-reader/a69f8c9e-3e80-11e8-9f39-06e1b31daef4/967/28206/967/0/?tabval=full,document detail
26332,155303,Wed Jun 13 00:26:23 2018,14.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/?track_id=5aec9189c803a045475b6333&src=w,document detail
26333,155303,Wed Jun 13 00:26:25 2018,14.0,document-reader/91a29e38-38e5-11e8-a162-022ab9c25860/967/28043/967/0/?tabval=full,document detail
26334,155303,Wed Jun 13 00:26:25 2018,14.0,document-reader/9512a903-7136-11e7-a424-021385a45d3c/967/20249/967/,document detail
26335,155303,Wed Jun 13 00:26:26 2018,14.0,document-reader/e248e093-f6e5-11e7-a162-022ab9c25860/967/25607/967/,document detail
26336,155303,Wed Jun 13 00:26:27 2018,14.0,document-reader/9335ab9f-7136-11e7-a424-021385a45d3c/967/20248/967/,document detail
26337,155303,Wed Jun 13 00:26:28 2018,14.0,document-reader/952d3565-7136-11e7-80e7-06307db28c16/967/20250/967/,document detail
26338,155303,Wed Jun 13 00:26:28 2018,14.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/0/0?tabval=full,document detail
26339,155303,Wed Jun 13 00:26:30 2018,14.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/,document detail
26340,155303,Wed Jun 13 00:26:33 2018,14.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/0/1,document detail
26341,155303,Wed Jun 13 00:26:35 2018,14.0,document-reader/9f2f041f-66bd-11e7-80e7-06307db28c16/967/19867/967/0/?tabval=full,document detail
26342,155303,Wed Jun 13 00:26:35 2018,14.0,document-reader/a69f8c9e-3e80-11e8-9f39-06e1b31daef4/967/28206/967/0/?tabval=full,document detail
26343,155303,Wed Jun 13 00:26:38 2018,14.0,document-reader/3bc877f0-38e5-11e8-a162-022ab9c25860/967/28041/967/0/?tabval=full,document detail
26344,155303,Wed Jun 13 00:26:40 2018,14.0,document-reader/9844125a-7136-11e7-80e7-06307db28c16/967/20251/967/,document detail
26345,155303,Wed Jun 13 00:26:40 2018,14.0,document-reader/0d850055-1d96-11e8-a162-022ab9c25860/967/26912/967/0/?tabval=full,document detail
26346,155303,Wed Jun 13 00:41:58 2018,2.0,document-reader/9f2f041f-66bd-11e7-80e7-06307db28c16/967/19867/967/0/0?tabval=full,group page
26347,155303,Wed Jun 13 00:42:00 2018,14.0,document-reader/9f2f041f-66bd-11e7-80e7-06307db28c16/967/19867/967/0/0?tabval=full,document detail
26348,155303,Wed Jun 13 00:45:20 2018,2.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/,group page
26349,155303,Wed Jun 13 00:45:24 2018,2.0,document-reader/c9fe7e95-4e27-11e8-b504-022ab9c25860/967/29165/967/,group page
26350,155303,Wed Jun 13 00:45:24 2018,2.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/,group page
26351,155303,Wed Jun 13 00:45:24 2018,2.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/,group page
26352,155303,Wed Jun 13 00:45:24 2018,2.0,document-reader/3cf01f28-522f-11e8-b504-022ab9c25860/967/29259/967/0/?tabval=full,group page
26353,155303,Wed Jun 13 00:45:24 2018,2.0,document-reader/9f2f041f-66bd-11e7-80e7-06307db28c16/967/19867/967/0/?tabval=full,group page
26354,155303,Wed Jun 13 00:45:24 2018,2.0,document-reader/8a2af86c-3e69-11e8-b504-022ab9c25860/967/28196/967/0/?tabval=full,group page
26355,155303,Wed Jun 13 00:45:24 2018,2.0,document-reader/3cf01f28-522f-11e8-b504-022ab9c25860/967/29259/967/0/?tabval=full,group page
26356,155303,Wed Jun 13 00:45:25 2018,2.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/0/?tabval=full,group page
26357,155303,Wed Jun 13 00:45:25 2018,2.0,document-reader/8a2af86c-3e69-11e8-b504-022ab9c25860/967/28196/967/0/?tabval=full,group page
26358,155303,Wed Jun 13 00:45:25 2018,2.0,document-reader/e7ebbf32-522e-11e8-9f39-06e1b31daef4/967/29258/967/0/?tabval=full,group page
26359,155303,Wed Jun 13 00:45:25 2018,2.0,document-reader/3cf01f28-522f-11e8-b504-022ab9c25860/967/29259/967/0/?tabval=full,group page
26360,155303,Wed Jun 13 00:45:26 2018,2.0,document-reader/e7ebbf32-522e-11e8-9f39-06e1b31daef4/967/29258/967/0/?tabval=full,group page
26361,155303,Wed Jun 13 00:45:26 2018,2.0,document-reader/e7ebbf32-522e-11e8-9f39-06e1b31daef4/967/29258/967/0/%3Ftabval=full,group page
26362,155303,Wed Jun 13 00:45:27 2018,2.0,document-reader/e7ebbf32-522e-11e8-9f39-06e1b31daef4/967/29258/967/0/?tabval=full,group page
26363,155303,Wed Jun 13 00:45:30 2018,2.0,document-reader/e7ebbf32-522e-11e8-9f39-06e1b31daef4/967/29258/967/0/,group page
26364,155303,Wed Jun 13 00:45:30 2018,14.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/,document detail
26365,155303,Wed Jun 13 00:45:31 2018,14.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/?track_id=5aec9041c803a0447c2e2864&src=w,document detail
26366,155303,Wed Jun 13 00:45:31 2018,14.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/,document detail
26367,155303,Wed Jun 13 00:45:31 2018,14.0,document-reader/8a2af86c-3e69-11e8-b504-022ab9c25860/967/28196/967/0/?tabval=full,document detail
26368,155303,Wed Jun 13 00:45:32 2018,2.0,document-reader/3cf01f28-522f-11e8-b504-022ab9c25860/967/29259/967/0/?tabval=full,group page
26369,155303,Wed Jun 13 00:45:33 2018,14.0,document-reader/3cf01f28-522f-11e8-b504-022ab9c25860/967/29259/967/0/?tabval=full,document detail
26370,155303,Wed Jun 13 00:45:34 2018,2.0,document-reader/e7ebbf32-522e-11e8-9f39-06e1b31daef4/967/29258/967/0/?tabval=full,group page
26371,155303,Wed Jun 13 00:45:34 2018,14.0,document-reader/9f2f041f-66bd-11e7-80e7-06307db28c16/967/19867/967/0/?tabval=full,document detail
26372,155303,Wed Jun 13 00:45:35 2018,14.0,document-reader/3cf01f28-522f-11e8-b504-022ab9c25860/967/29259/967/0/?tabval=full,document detail
26373,155303,Wed Jun 13 00:45:35 2018,2.0,document-reader/e7ebbf32-522e-11e8-9f39-06e1b31daef4/967/29258/967/0/?tabval=full,group page
26374,155303,Wed Jun 13 00:45:35 2018,2.0,document-reader/3cf01f28-522f-11e8-b504-022ab9c25860/967/29259/967/0/?tabval=full,group page
26375,155303,Wed Jun 13 00:45:36 2018,14.0,document-reader/fec905bf-4f13-11e8-9f39-06e1b31daef4/967/29211/967/0/?tabval=full,document detail
26376,155303,Wed Jun 13 00:45:37 2018,14.0,document-reader/8a2af86c-3e69-11e8-b504-022ab9c25860/967/28196/967/0/?tabval=full,document detail
